record_id,track_id,windowing_name,window_index,segment_length_seconds,start_sample,end_sample,start_seconds,end_seconds,cache_key
multi3_even:76129:1,76129,multi3_even,1,3.0,215813,263813,13.4883125,16.4883125,2cf5e6bc2ff3bd56
multi3_even:76129:2,76129,multi3_even,2,3.0,431626,479626,26.976625,29.976625,2cf5e6bc2ff3bd56
multi3_even:76130:0,76130,multi3_even,0,3.0,0,48000,0.0,3.0,2cf5e6bc2ff3bd56
multi3_even:76130:1,76130,multi3_even,1,3.0,215813,263813,13.4883125,16.4883125,2cf5e6bc2ff3bd56
multi3_even:76130:2,76130,multi3_even,2,3.0,431626,479626,26.976625,29.976625,2cf5e6bc2ff3bd56
multi3_even:76131:0,76131,multi3_even,0,3.0,0,48000,0.0,3.0,2cf5e6bc2ff3bd56
multi3_even:76131:1,76131,multi3_even,1,3.0,215813,263813,13.4883125,16.4883125,2cf5e6bc2ff3bd56
multi3_even:76131:2,76131,multi3_even,2,3.0,431626,479626,26.976625,29.976625,2cf5e6bc2ff3bd56
multi3_even:76363:0,76363,multi3_even,0,3.0,0,48000,0.0,3.0,2cf5e6bc2ff3bd56
multi3_even:76363:1,76363,multi3_even,1,3.0,215813,263813,13.4883125,16.4883125,2cf5e6bc2ff3bd56
multi3_even:76363:2,76363,multi3_even,2,3.0,431626,479626,26.976625,29.976625,2cf5e6bc2ff3bd56
multi3_even:81071:0,81071,multi3_even,0,3.0,0,48000,0.0,3.0,2cf5e6bc2ff3bd56
multi3_even:81071:1,81071,multi3_even,1,3.0,215813,263813,13.4883125,16.4883125,2cf5e6bc2ff3bd56
multi3_even:81071:2,81071,multi3_even,2,3.0,431626,479626,26.976625,29.976625,2cf5e6bc2ff3bd56
multi3_even:82462:0,82462,multi3_even,0,3.0,0,48000,0.0,3.0,2cf5e6bc2ff3bd56
multi3_even:82462:1,82462,multi3_even,1,3.0,215912,263912,13.4945,16.4945,2cf5e6bc2ff3bd56
multi3_even:82462:2,82462,multi3_even,2,3.0,431824,479824,26.989,29.989,2cf5e6bc2ff3bd56
multi3_even:82464:0,82464,multi3_even,0,3.0,0,48000,0.0,3.0,2cf5e6bc2ff3bd56
multi3_even:82464:1,82464,multi3_even,1,3.0,215912,263912,13.4945,16.4945,2cf5e6bc2ff3bd56
multi3_even:82464:2,82464,multi3_even,2,3.0,431824,479824,26.989,29.989,2cf5e6bc2ff3bd56
multi3_even:82778:0,82778,multi3_even,0,3.0,0,48000,0.0,3.0,2cf5e6bc2ff3bd56
multi3_even:82778:1,82778,multi3_even,1,3.0,216022,264022,13.501375,16.501375,2cf5e6bc2ff3bd56
multi3_even:82778:2,82778,multi3_even,2,3.0,432044,480044,27.00275,30.00275,2cf5e6bc2ff3bd56
multi3_even:82780:0,82780,multi3_even,0,3.0,0,48000,0.0,3.0,2cf5e6bc2ff3bd56
multi3_even:82780:1,82780,multi3_even,1,3.0,215813,263813,13.4883125,16.4883125,2cf5e6bc2ff3bd56
multi3_even:82780:2,82780,multi3_even,2,3.0,431626,479626,26.976625,29.976625,2cf5e6bc2ff3bd56
multi3_even:83898:0,83898,multi3_even,0,3.0,0,48000,0.0,3.0,2cf5e6bc2ff3bd56
multi3_even:83898:1,83898,multi3_even,1,3.0,215813,263813,13.4883125,16.4883125,2cf5e6bc2ff3bd56
multi3_even:83898:2,83898,multi3_even,2,3.0,431626,479626,26.976625,29.976625,2cf5e6bc2ff3bd56
multi3_even:83906:0,83906,multi3_even,0,3.0,0,48000,0.0,3.0,2cf5e6bc2ff3bd56
multi3_even:83906:1,83906,multi3_even,1,3.0,216022,264022,13.501375,16.501375,2cf5e6bc2ff3bd56
multi3_even:83906:2,83906,multi3_even,2,3.0,432044,480044,27.00275,30.00275,2cf5e6bc2ff3bd56
multi3_even:84057:0,84057,multi3_even,0,3.0,0,48000,0.0,3.0,2cf5e6bc2ff3bd56
multi3_even:84057:1,84057,multi3_even,1,3.0,215813,263813,13.4883125,16.4883125,2cf5e6bc2ff3bd56
multi3_even:84057:2,84057,multi3_even,2,3.0,431626,479626,26.976625,29.976625,2cf5e6bc2ff3bd56
multi3_even:84091:0,84091,multi3_even,0,3.0,0,48000,0.0,3.0,2cf5e6bc2ff3bd56
multi3_even:84091:1,84091,multi3_even,1,3.0,216022,264022,13.501375,16.501375,2cf5e6bc2ff3bd56
multi3_even:84091:2,84091,multi3_even,2,3.0,432044,480044,27.00275,30.00275,2cf5e6bc2ff3bd56
multi3_even:84152:0,84152,multi3_even,0,3.0,0,48000,0.0,3.0,2cf5e6bc2ff3bd56
multi3_even:84152:1,84152,multi3_even,1,3.0,215813,263813,13.4883125,16.4883125,2cf5e6bc2ff3bd56
multi3_even:84152:2,84152,multi3_even,2,3.0,431626,479626,26.976625,29.976625,2cf5e6bc2ff3bd56
multi3_even:84736:0,84736,multi3_even,0,3.0,0,48000,0.0,3.0,2cf5e6bc2ff3bd56
multi3_even:84736:1,84736,multi3_even,1,3.0,215813,263813,13.4883125,16.4883125,2cf5e6bc2ff3bd56
multi3_even:84736:2,84736,multi3_even,2,3.0,431626,479626,26.976625,29.976625,2cf5e6bc2ff3bd56
multi3_even:84777:0,84777,multi3_even,0,3.0,0,48000,0.0,3.0,2cf5e6bc2ff3bd56
multi3_even:84777:1,84777,multi3_even,1,3.0,216022,264022,13.501375,16.501375,2cf5e6bc2ff3bd56
multi3_even:84777:2,84777,multi3_even,2,3.0,432044,480044,27.00275,30.00275,2cf5e6bc2ff3bd56
multi3_even:85307:0,85307,multi3_even,0,3.0,0,48000,0.0,3.0,2cf5e6bc2ff3bd56
multi3_even:85307:1,85307,multi3_even,1,3.0,215813,263813,13.4883125,16.4883125,2cf5e6bc2ff3bd56
multi3_even:85307:2,85307,multi3_even,2,3.0,431626,479626,26.976625,29.976625,2cf5e6bc2ff3bd56
multi3_even:85308:0,85308,multi3_even,0,3.0,0,48000,0.0,3.0,2cf5e6bc2ff3bd56
multi3_even:85308:1,85308,multi3_even,1,3.0,215813,263813,13.4883125,16.4883125,2cf5e6bc2ff3bd56
multi3_even:85308:2,85308,multi3_even,2,3.0,431626,479626,26.976625,29.976625,2cf5e6bc2ff3bd56
multi3_even:85309:0,85309,multi3_even,0,3.0,0,48000,0.0,3.0,2cf5e6bc2ff3bd56
multi3_even:85309:1,85309,multi3_even,1,3.0,215813,263813,13.4883125,16.4883125,2cf5e6bc2ff3bd56
multi3_even:85309:2,85309,multi3_even,2,3.0,431626,479626,26.976625,29.976625,2cf5e6bc2ff3bd56
multi3_even:85310:0,85310,multi3_even,0,3.0,0,48000,0.0,3.0,2cf5e6bc2ff3bd56
multi3_even:85310:1,85310,multi3_even,1,3.0,215813,263813,13.4883125,16.4883125,2cf5e6bc2ff3bd56
multi3_even:85310:2,85310,multi3_even,2,3.0,431626,479626,26.976625,29.976625,2cf5e6bc2ff3bd56
multi3_even:85311:0,85311,multi3_even,0,3.0,0,48000,0.0,3.0,2cf5e6bc2ff3bd56
multi3_even:85311:1,85311,multi3_even,1,3.0,216022,264022,13.501375,16.501375,2cf5e6bc2ff3bd56
multi3_even:85311:2,85311,multi3_even,2,3.0,432044,480044,27.00275,30.00275,2cf5e6bc2ff3bd56
multi3_even:85592:0,85592,multi3_even,0,3.0,0,48000,0.0,3.0,2cf5e6bc2ff3bd56
multi3_even:85592:1,85592,multi3_even,1,3.0,215813,263813,13.4883125,16.4883125,2cf5e6bc2ff3bd56
multi3_even:85592:2,85592,multi3_even,2,3.0,431626,479626,26.976625,29.976625,2cf5e6bc2ff3bd56
multi3_even:85593:0,85593,multi3_even,0,3.0,0,48000,0.0,3.0,2cf5e6bc2ff3bd56
multi3_even:85593:1,85593,multi3_even,1,3.0,216022,264022,13.501375,16.501375,2cf5e6bc2ff3bd56
multi3_even:85593:2,85593,multi3_even,2,3.0,432044,480044,27.00275,30.00275,2cf5e6bc2ff3bd56
multi3_even:85594:0,85594,multi3_even,0,3.0,0,48000,0.0,3.0,2cf5e6bc2ff3bd56
multi3_even:85594:1,85594,multi3_even,1,3.0,216022,264022,13.501375,16.501375,2cf5e6bc2ff3bd56
multi3_even:85594:2,85594,multi3_even,2,3.0,432044,480044,27.00275,30.00275,2cf5e6bc2ff3bd56
multi3_even:85595:0,85595,multi3_even,0,3.0,0,48000,0.0,3.0,2cf5e6bc2ff3bd56
multi3_even:85595:1,85595,multi3_even,1,3.0,216022,264022,13.501375,16.501375,2cf5e6bc2ff3bd56
multi3_even:85595:2,85595,multi3_even,2,3.0,432044,480044,27.00275,30.00275,2cf5e6bc2ff3bd56
multi3_even:85596:0,85596,multi3_even,0,3.0,0,48000,0.0,3.0,2cf5e6bc2ff3bd56
multi3_even:85596:1,85596,multi3_even,1,3.0,215813,263813,13.4883125,16.4883125,2cf5e6bc2ff3bd56
multi3_even:85596:2,85596,multi3_even,2,3.0,431626,479626,26.976625,29.976625,2cf5e6bc2ff3bd56
multi3_even:85598:0,85598,multi3_even,0,3.0,0,48000,0.0,3.0,2cf5e6bc2ff3bd56
multi3_even:85598:1,85598,multi3_even,1,3.0,216022,264022,13.501375,16.501375,2cf5e6bc2ff3bd56
multi3_even:85598:2,85598,multi3_even,2,3.0,432044,480044,27.00275,30.00275,2cf5e6bc2ff3bd56
multi3_even:85599:0,85599,multi3_even,0,3.0,0,48000,0.0,3.0,2cf5e6bc2ff3bd56
multi3_even:85599:1,85599,multi3_even,1,3.0,216022,264022,13.501375,16.501375,2cf5e6bc2ff3bd56
multi3_even:85599:2,85599,multi3_even,2,3.0,432044,480044,27.00275,30.00275,2cf5e6bc2ff3bd56
multi3_even:85600:0,85600,multi3_even,0,3.0,0,48000,0.0,3.0,2cf5e6bc2ff3bd56
multi3_even:85600:1,85600,multi3_even,1,3.0,215813,263813,13.4883125,16.4883125,2cf5e6bc2ff3bd56
multi3_even:85600:2,85600,multi3_even,2,3.0,431626,479626,26.976625,29.976625,2cf5e6bc2ff3bd56
multi3_even:86037:0,86037,multi3_even,0,3.0,0,48000,0.0,3.0,2cf5e6bc2ff3bd56
multi3_even:86037:1,86037,multi3_even,1,3.0,216022,264022,13.501375,16.501375,2cf5e6bc2ff3bd56
multi3_even:86037:2,86037,multi3_even,2,3.0,432044,480044,27.00275,30.00275,2cf5e6bc2ff3bd56
multi3_even:86038:0,86038,multi3_even,0,3.0,0,48000,0.0,3.0,2cf5e6bc2ff3bd56
multi3_even:86038:1,86038,multi3_even,1,3.0,215813,263813,13.4883125,16.4883125,2cf5e6bc2ff3bd56
multi3_even:86038:2,86038,multi3_even,2,3.0,431626,479626,26.976625,29.976625,2cf5e6bc2ff3bd56
multi3_even:86039:0,86039,multi3_even,0,3.0,0,48000,0.0,3.0,2cf5e6bc2ff3bd56
multi3_even:86039:1,86039,multi3_even,1,3.0,215813,263813,13.4883125,16.4883125,2cf5e6bc2ff3bd56
multi3_even:86039:2,86039,multi3_even,2,3.0,431626,479626,26.976625,29.976625,2cf5e6bc2ff3bd56
multi3_even:86040:0,86040,multi3_even,0,3.0,0,48000,0.0,3.0,2cf5e6bc2ff3bd56
multi3_even:86040:1,86040,multi3_even,1,3.0,215813,263813,13.4883125,16.4883125,2cf5e6bc2ff3bd56
multi3_even:86040:2,86040,multi3_even,2,3.0,431626,479626,26.976625,29.976625,2cf5e6bc2ff3bd56
multi3_even:86116:0,86116,multi3_even,0,3.0,0,48000,0.0,3.0,2cf5e6bc2ff3bd56
multi3_even:86116:1,86116,multi3_even,1,3.0,216022,264022,13.501375,16.501375,2cf5e6bc2ff3bd56
multi3_even:86116:2,86116,multi3_even,2,3.0,432044,480044,27.00275,30.00275,2cf5e6bc2ff3bd56
multi3_even:86117:0,86117,multi3_even,0,3.0,0,48000,0.0,3.0,2cf5e6bc2ff3bd56
multi3_even:86117:1,86117,multi3_even,1,3.0,215813,263813,13.4883125,16.4883125,2cf5e6bc2ff3bd56
multi3_even:86117:2,86117,multi3_even,2,3.0,431626,479626,26.976625,29.976625,2cf5e6bc2ff3bd56
multi3_even:86118:0,86118,multi3_even,0,3.0,0,48000,0.0,3.0,2cf5e6bc2ff3bd56
multi3_even:86118:1,86118,multi3_even,1,3.0,216022,264022,13.501375,16.501375,2cf5e6bc2ff3bd56
multi3_even:86118:2,86118,multi3_even,2,3.0,432044,480044,27.00275,30.00275,2cf5e6bc2ff3bd56
multi3_even:86119:0,86119,multi3_even,0,3.0,0,48000,0.0,3.0,2cf5e6bc2ff3bd56
multi3_even:86119:1,86119,multi3_even,1,3.0,216022,264022,13.501375,16.501375,2cf5e6bc2ff3bd56
multi3_even:86119:2,86119,multi3_even,2,3.0,432044,480044,27.00275,30.00275,2cf5e6bc2ff3bd56
multi3_even:86256:0,86256,multi3_even,0,3.0,0,48000,0.0,3.0,2cf5e6bc2ff3bd56
multi3_even:86256:1,86256,multi3_even,1,3.0,215813,263813,13.4883125,16.4883125,2cf5e6bc2ff3bd56
multi3_even:86256:2,86256,multi3_even,2,3.0,431626,479626,26.976625,29.976625,2cf5e6bc2ff3bd56
multi3_even:86415:0,86415,multi3_even,0,3.0,0,48000,0.0,3.0,2cf5e6bc2ff3bd56
multi3_even:86415:1,86415,multi3_even,1,3.0,215813,263813,13.4883125,16.4883125,2cf5e6bc2ff3bd56
multi3_even:86415:2,86415,multi3_even,2,3.0,431626,479626,26.976625,29.976625,2cf5e6bc2ff3bd56
multi3_even:86416:0,86416,multi3_even,0,3.0,0,48000,0.0,3.0,2cf5e6bc2ff3bd56
multi3_even:86416:1,86416,multi3_even,1,3.0,215813,263813,13.4883125,16.4883125,2cf5e6bc2ff3bd56
multi3_even:86416:2,86416,multi3_even,2,3.0,431626,479626,26.976625,29.976625,2cf5e6bc2ff3bd56
multi3_even:86634:0,86634,multi3_even,0,3.0,0,48000,0.0,3.0,2cf5e6bc2ff3bd56
multi3_even:86634:1,86634,multi3_even,1,3.0,215813,263813,13.4883125,16.4883125,2cf5e6bc2ff3bd56
multi3_even:86634:2,86634,multi3_even,2,3.0,431626,479626,26.976625,29.976625,2cf5e6bc2ff3bd56
multi3_even:86788:0,86788,multi3_even,0,3.0,0,48000,0.0,3.0,2cf5e6bc2ff3bd56
multi3_even:86788:1,86788,multi3_even,1,3.0,215813,263813,13.4883125,16.4883125,2cf5e6bc2ff3bd56
multi3_even:86788:2,86788,multi3_even,2,3.0,431626,479626,26.976625,29.976625,2cf5e6bc2ff3bd56
multi3_even:87069:0,87069,multi3_even,0,3.0,0,48000,0.0,3.0,2cf5e6bc2ff3bd56
multi3_even:87069:1,87069,multi3_even,1,3.0,216022,264022,13.501375,16.501375,2cf5e6bc2ff3bd56
multi3_even:87069:2,87069,multi3_even,2,3.0,432044,480044,27.00275,30.00275,2cf5e6bc2ff3bd56
multi3_even:89445:0,89445,multi3_even,0,3.0,0,48000,0.0,3.0,2cf5e6bc2ff3bd56
multi3_even:89445:1,89445,multi3_even,1,3.0,215813,263813,13.4883125,16.4883125,2cf5e6bc2ff3bd56
multi3_even:89445:2,89445,multi3_even,2,3.0,431626,479626,26.976625,29.976625,2cf5e6bc2ff3bd56
multi3_even:90526:0,90526,multi3_even,0,3.0,0,48000,0.0,3.0,2cf5e6bc2ff3bd56
multi3_even:90526:1,90526,multi3_even,1,3.0,215813,263813,13.4883125,16.4883125,2cf5e6bc2ff3bd56
multi3_even:90526:2,90526,multi3_even,2,3.0,431626,479626,26.976625,29.976625,2cf5e6bc2ff3bd56
multi3_even:90527:0,90527,multi3_even,0,3.0,0,48000,0.0,3.0,2cf5e6bc2ff3bd56
multi3_even:90527:1,90527,multi3_even,1,3.0,216022,264022,13.501375,16.501375,2cf5e6bc2ff3bd56
multi3_even:90527:2,90527,multi3_even,2,3.0,432044,480044,27.00275,30.00275,2cf5e6bc2ff3bd56
multi3_even:90529:0,90529,multi3_even,0,3.0,0,48000,0.0,3.0,2cf5e6bc2ff3bd56
multi3_even:90529:1,90529,multi3_even,1,3.0,215813,263813,13.4883125,16.4883125,2cf5e6bc2ff3bd56
multi3_even:90529:2,90529,multi3_even,2,3.0,431626,479626,26.976625,29.976625,2cf5e6bc2ff3bd56
multi3_even:90530:0,90530,multi3_even,0,3.0,0,48000,0.0,3.0,2cf5e6bc2ff3bd56
multi3_even:90530:1,90530,multi3_even,1,3.0,215813,263813,13.4883125,16.4883125,2cf5e6bc2ff3bd56
multi3_even:90530:2,90530,multi3_even,2,3.0,431626,479626,26.976625,29.976625,2cf5e6bc2ff3bd56
multi3_even:90616:0,90616,multi3_even,0,3.0,0,48000,0.0,3.0,2cf5e6bc2ff3bd56
multi3_even:90616:1,90616,multi3_even,1,3.0,216022,264022,13.501375,16.501375,2cf5e6bc2ff3bd56
multi3_even:90616:2,90616,multi3_even,2,3.0,432044,480044,27.00275,30.00275,2cf5e6bc2ff3bd56
multi3_even:90617:0,90617,multi3_even,0,3.0,0,48000,0.0,3.0,2cf5e6bc2ff3bd56
multi3_even:90617:1,90617,multi3_even,1,3.0,215813,263813,13.4883125,16.4883125,2cf5e6bc2ff3bd56
multi3_even:90617:2,90617,multi3_even,2,3.0,431626,479626,26.976625,29.976625,2cf5e6bc2ff3bd56
multi3_even:90618:0,90618,multi3_even,0,3.0,0,48000,0.0,3.0,2cf5e6bc2ff3bd56
multi3_even:90618:1,90618,multi3_even,1,3.0,215813,263813,13.4883125,16.4883125,2cf5e6bc2ff3bd56
multi3_even:90618:2,90618,multi3_even,2,3.0,431626,479626,26.976625,29.976625,2cf5e6bc2ff3bd56
multi3_even:91468:0,91468,multi3_even,0,3.0,0,48000,0.0,3.0,2cf5e6bc2ff3bd56
multi3_even:91468:1,91468,multi3_even,1,3.0,215813,263813,13.4883125,16.4883125,2cf5e6bc2ff3bd56
multi3_even:91468:2,91468,multi3_even,2,3.0,431626,479626,26.976625,29.976625,2cf5e6bc2ff3bd56
multi3_even:91471:0,91471,multi3_even,0,3.0,0,48000,0.0,3.0,2cf5e6bc2ff3bd56
multi3_even:91471:1,91471,multi3_even,1,3.0,215813,263813,13.4883125,16.4883125,2cf5e6bc2ff3bd56
multi3_even:91471:2,91471,multi3_even,2,3.0,431626,479626,26.976625,29.976625,2cf5e6bc2ff3bd56
multi3_even:92366:0,92366,multi3_even,0,3.0,0,48000,0.0,3.0,2cf5e6bc2ff3bd56
multi3_even:92366:1,92366,multi3_even,1,3.0,216022,264022,13.501375,16.501375,2cf5e6bc2ff3bd56
multi3_even:92366:2,92366,multi3_even,2,3.0,432044,480044,27.00275,30.00275,2cf5e6bc2ff3bd56
multi3_even:93518:0,93518,multi3_even,0,3.0,0,48000,0.0,3.0,2cf5e6bc2ff3bd56
multi3_even:93518:1,93518,multi3_even,1,3.0,215813,263813,13.4883125,16.4883125,2cf5e6bc2ff3bd56
multi3_even:93518:2,93518,multi3_even,2,3.0,431626,479626,26.976625,29.976625,2cf5e6bc2ff3bd56
multi3_even:93519:0,93519,multi3_even,0,3.0,0,48000,0.0,3.0,2cf5e6bc2ff3bd56
multi3_even:93519:1,93519,multi3_even,1,3.0,216022,264022,13.501375,16.501375,2cf5e6bc2ff3bd56
multi3_even:93519:2,93519,multi3_even,2,3.0,432044,480044,27.00275,30.00275,2cf5e6bc2ff3bd56
multi3_even:93520:0,93520,multi3_even,0,3.0,0,48000,0.0,3.0,2cf5e6bc2ff3bd56
multi3_even:93520:1,93520,multi3_even,1,3.0,215813,263813,13.4883125,16.4883125,2cf5e6bc2ff3bd56
multi3_even:93520:2,93520,multi3_even,2,3.0,431626,479626,26.976625,29.976625,2cf5e6bc2ff3bd56
multi3_even:93521:0,93521,multi3_even,0,3.0,0,48000,0.0,3.0,2cf5e6bc2ff3bd56
multi3_even:93521:1,93521,multi3_even,1,3.0,216022,264022,13.501375,16.501375,2cf5e6bc2ff3bd56
multi3_even:93521:2,93521,multi3_even,2,3.0,432044,480044,27.00275,30.00275,2cf5e6bc2ff3bd56
multi3_even:93522:0,93522,multi3_even,0,3.0,0,48000,0.0,3.0,2cf5e6bc2ff3bd56
multi3_even:93522:1,93522,multi3_even,1,3.0,216022,264022,13.501375,16.501375,2cf5e6bc2ff3bd56
multi3_even:93522:2,93522,multi3_even,2,3.0,432044,480044,27.00275,30.00275,2cf5e6bc2ff3bd56
multi3_even:93523:0,93523,multi3_even,0,3.0,0,48000,0.0,3.0,2cf5e6bc2ff3bd56
multi3_even:93523:1,93523,multi3_even,1,3.0,216022,264022,13.501375,16.501375,2cf5e6bc2ff3bd56
multi3_even:93523:2,93523,multi3_even,2,3.0,432044,480044,27.00275,30.00275,2cf5e6bc2ff3bd56
multi3_even:94093:0,94093,multi3_even,0,3.0,0,48000,0.0,3.0,2cf5e6bc2ff3bd56
multi3_even:94093:1,94093,multi3_even,1,3.0,215813,263813,13.4883125,16.4883125,2cf5e6bc2ff3bd56
multi3_even:94093:2,94093,multi3_even,2,3.0,431626,479626,26.976625,29.976625,2cf5e6bc2ff3bd56
multi3_even:94099:0,94099,multi3_even,0,3.0,0,48000,0.0,3.0,2cf5e6bc2ff3bd56
multi3_even:94099:1,94099,multi3_even,1,3.0,216022,264022,13.501375,16.501375,2cf5e6bc2ff3bd56
multi3_even:94099:2,94099,multi3_even,2,3.0,432044,480044,27.00275,30.00275,2cf5e6bc2ff3bd56
multi3_even:94101:0,94101,multi3_even,0,3.0,0,48000,0.0,3.0,2cf5e6bc2ff3bd56
multi3_even:94101:1,94101,multi3_even,1,3.0,215813,263813,13.4883125,16.4883125,2cf5e6bc2ff3bd56
multi3_even:94101:2,94101,multi3_even,2,3.0,431626,479626,26.976625,29.976625,2cf5e6bc2ff3bd56
multi3_even:94102:0,94102,multi3_even,0,3.0,0,48000,0.0,3.0,2cf5e6bc2ff3bd56
multi3_even:94102:1,94102,multi3_even,1,3.0,216022,264022,13.501375,16.501375,2cf5e6bc2ff3bd56
multi3_even:94102:2,94102,multi3_even,2,3.0,432044,480044,27.00275,30.00275,2cf5e6bc2ff3bd56
multi3_even:94803:0,94803,multi3_even,0,3.0,0,48000,0.0,3.0,2cf5e6bc2ff3bd56
multi3_even:94803:1,94803,multi3_even,1,3.0,215813,263813,13.4883125,16.4883125,2cf5e6bc2ff3bd56
multi3_even:94803:2,94803,multi3_even,2,3.0,431626,479626,26.976625,29.976625,2cf5e6bc2ff3bd56
multi3_even:95486:0,95486,multi3_even,0,3.0,0,48000,0.0,3.0,2cf5e6bc2ff3bd56
multi3_even:95486:1,95486,multi3_even,1,3.0,216022,264022,13.501375,16.501375,2cf5e6bc2ff3bd56
multi3_even:95486:2,95486,multi3_even,2,3.0,432044,480044,27.00275,30.00275,2cf5e6bc2ff3bd56
multi3_even:95535:0,95535,multi3_even,0,3.0,0,48000,0.0,3.0,2cf5e6bc2ff3bd56
multi3_even:95535:1,95535,multi3_even,1,3.0,215813,263813,13.4883125,16.4883125,2cf5e6bc2ff3bd56
multi3_even:95535:2,95535,multi3_even,2,3.0,431626,479626,26.976625,29.976625,2cf5e6bc2ff3bd56
multi3_even:97286:0,97286,multi3_even,0,3.0,0,48000,0.0,3.0,2cf5e6bc2ff3bd56
multi3_even:97286:1,97286,multi3_even,1,3.0,216022,264022,13.501375,16.501375,2cf5e6bc2ff3bd56
multi3_even:97286:2,97286,multi3_even,2,3.0,432044,480044,27.00275,30.00275,2cf5e6bc2ff3bd56
multi3_even:98077:0,98077,multi3_even,0,3.0,0,48000,0.0,3.0,2cf5e6bc2ff3bd56
multi3_even:98077:1,98077,multi3_even,1,3.0,216022,264022,13.501375,16.501375,2cf5e6bc2ff3bd56
multi3_even:98077:2,98077,multi3_even,2,3.0,432044,480044,27.00275,30.00275,2cf5e6bc2ff3bd56
multi3_even:98298:0,98298,multi3_even,0,3.0,0,48000,0.0,3.0,2cf5e6bc2ff3bd56
multi3_even:98298:1,98298,multi3_even,1,3.0,216022,264022,13.501375,16.501375,2cf5e6bc2ff3bd56
multi3_even:98298:2,98298,multi3_even,2,3.0,432044,480044,27.00275,30.00275,2cf5e6bc2ff3bd56
multi3_even:98299:0,98299,multi3_even,0,3.0,0,48000,0.0,3.0,2cf5e6bc2ff3bd56
multi3_even:98299:1,98299,multi3_even,1,3.0,215813,263813,13.4883125,16.4883125,2cf5e6bc2ff3bd56
multi3_even:98299:2,98299,multi3_even,2,3.0,431626,479626,26.976625,29.976625,2cf5e6bc2ff3bd56
multi3_even:98300:0,98300,multi3_even,0,3.0,0,48000,0.0,3.0,2cf5e6bc2ff3bd56
multi3_even:98300:1,98300,multi3_even,1,3.0,216022,264022,13.501375,16.501375,2cf5e6bc2ff3bd56
multi3_even:98300:2,98300,multi3_even,2,3.0,432044,480044,27.00275,30.00275,2cf5e6bc2ff3bd56
multi3_even:98301:0,98301,multi3_even,0,3.0,0,48000,0.0,3.0,2cf5e6bc2ff3bd56
multi3_even:98301:1,98301,multi3_even,1,3.0,215813,263813,13.4883125,16.4883125,2cf5e6bc2ff3bd56
multi3_even:98301:2,98301,multi3_even,2,3.0,431626,479626,26.976625,29.976625,2cf5e6bc2ff3bd56
multi3_even:98302:0,98302,multi3_even,0,3.0,0,48000,0.0,3.0,2cf5e6bc2ff3bd56
multi3_even:98302:1,98302,multi3_even,1,3.0,216022,264022,13.501375,16.501375,2cf5e6bc2ff3bd56
multi3_even:98302:2,98302,multi3_even,2,3.0,432044,480044,27.00275,30.00275,2cf5e6bc2ff3bd56
multi3_even:98346:0,98346,multi3_even,0,3.0,0,48000,0.0,3.0,2cf5e6bc2ff3bd56
multi3_even:98346:1,98346,multi3_even,1,3.0,216022,264022,13.501375,16.501375,2cf5e6bc2ff3bd56
multi3_even:98346:2,98346,multi3_even,2,3.0,432044,480044,27.00275,30.00275,2cf5e6bc2ff3bd56
multi3_even:98348:0,98348,multi3_even,0,3.0,0,48000,0.0,3.0,2cf5e6bc2ff3bd56
multi3_even:98348:1,98348,multi3_even,1,3.0,215813,263813,13.4883125,16.4883125,2cf5e6bc2ff3bd56
multi3_even:98348:2,98348,multi3_even,2,3.0,431626,479626,26.976625,29.976625,2cf5e6bc2ff3bd56
multi3_even:98349:0,98349,multi3_even,0,3.0,0,48000,0.0,3.0,2cf5e6bc2ff3bd56
multi3_even:98349:1,98349,multi3_even,1,3.0,215813,263813,13.4883125,16.4883125,2cf5e6bc2ff3bd56
multi3_even:98349:2,98349,multi3_even,2,3.0,431626,479626,26.976625,29.976625,2cf5e6bc2ff3bd56
multi3_even:99093:0,99093,multi3_even,0,3.0,0,48000,0.0,3.0,2cf5e6bc2ff3bd56
multi3_even:99093:1,99093,multi3_even,1,3.0,216022,264022,13.501375,16.501375,2cf5e6bc2ff3bd56
multi3_even:99093:2,99093,multi3_even,2,3.0,432044,480044,27.00275,30.00275,2cf5e6bc2ff3bd56
multi3_even:99095:0,99095,multi3_even,0,3.0,0,48000,0.0,3.0,2cf5e6bc2ff3bd56
multi3_even:99095:1,99095,multi3_even,1,3.0,216022,264022,13.501375,16.501375,2cf5e6bc2ff3bd56
multi3_even:99095:2,99095,multi3_even,2,3.0,432044,480044,27.00275,30.00275,2cf5e6bc2ff3bd56
multi3_even:99096:0,99096,multi3_even,0,3.0,0,48000,0.0,3.0,2cf5e6bc2ff3bd56
multi3_even:99096:1,99096,multi3_even,1,3.0,215813,263813,13.4883125,16.4883125,2cf5e6bc2ff3bd56
multi3_even:99096:2,99096,multi3_even,2,3.0,431626,479626,26.976625,29.976625,2cf5e6bc2ff3bd56
multi3_even:101951:0,101951,multi3_even,0,3.0,0,48000,0.0,3.0,2cf5e6bc2ff3bd56
multi3_even:101951:1,101951,multi3_even,1,3.0,216022,264022,13.501375,16.501375,2cf5e6bc2ff3bd56
multi3_even:101951:2,101951,multi3_even,2,3.0,432044,480044,27.00275,30.00275,2cf5e6bc2ff3bd56
multi3_even:103518:0,103518,multi3_even,0,3.0,0,48000,0.0,3.0,2cf5e6bc2ff3bd56
