evaluation_phase,aggregation_mode,run_id,model_name,windowing_name,index_name,regime_name,condition_name,query_length_seconds,query_group_id,true_track_id,top1_track_id,rank,top1_score,top_candidate_track_ids_json,top_candidate_scores_json,top1_mismatch
baseline_historical,baseline_mean,hybrid_transformer_baseline_embed128,hybrid_transformer,single_center,ivfflat_nprobe1,multi_segment_same_track,clean,1.0,multi_segment_same_track:129851:1.00,129851,108847,31,0.6657576560974121,"[108847, 82778, 131459, 129454, 129869, 68228, 112790, 14741, 46091, 47822]","[0.6657576560974121, 0.6490165591239929, 0.61660236120224, 0.6054463386535645, 0.6049440503120422, 0.5989061594009399, 0.5979346036911011, 0.5958096385002136, 0.5909007787704468, 0.5700441002845764]",True
baseline_historical,baseline_mean,hybrid_transformer_filters_only_embed128,hybrid_transformer,single_center,ivfflat_nprobe1,multi_segment_same_track,clean,2.0,multi_segment_same_track:60323:2.00,60323,14742,31,0.6661757230758667,"[14742, 86788, 98045, 42798, 71999, 56929, 96100, 51779, 52566, 17704]","[0.6661757230758667, 0.6435368061065674, 0.6095556020736694, 0.6032118797302246, 0.591837465763092, 0.5802534818649292, 0.5786629915237427, 0.5786629915237427, 0.5706803798675537, 0.5704761743545532]",True
baseline_historical,baseline_mean,hybrid_transformer_one_of_k_embed128,hybrid_transformer,single_center,ivfflat_nprobe1,multi_segment_same_track,clean,1.0,multi_segment_same_track:12062:1.00,12062,13760,31,0.6662472486495972,"[13760, 140613, 71415, 76032, 743, 16995, 91469, 5277, 53636, 20668]","[0.6662472486495972, 0.6655168533325195, 0.6538814902305603, 0.6527842283248901, 0.6522294878959656, 0.6425079107284546, 0.6258150339126587, 0.6143242120742798, 0.586759090423584, 0.5795212984085083]",True
baseline_historical,baseline_mean,hybrid_transformer_filters_only_embed128,hybrid_transformer,single_center,ivfflat_nprobe1,multi_segment_same_track,clean,2.0,multi_segment_same_track:139999:2.00,139999,68333,31,0.6663252115249634,"[68333, 743, 142536, 119831, 115009, 112477, 66538, 3616, 134794, 116571]","[0.6663252115249634, 0.6387079358100891, 0.6223099231719971, 0.5913378596305847, 0.5913378596305847, 0.5907329320907593, 0.5814158916473389, 0.5781624913215637, 0.5760183334350586, 0.5753093361854553]",True
baseline_historical,baseline_mean,hybrid_transformer_filters_only_embed128,hybrid_transformer,single_center,ivfflat_nprobe1,multi_segment_same_track,clean,1.0,multi_segment_same_track:129243:1.00,129243,64905,31,0.6674232482910156,"[64905, 138116, 62152, 10089, 131476, 36536, 7385, 40241, 18011, 125600]","[0.6674232482910156, 0.6450737118721008, 0.641979455947876, 0.6120243072509766, 0.6075896620750427, 0.6046997308731079, 0.6015585064888, 0.5809160470962524, 0.5684884786605835, 0.5660492777824402]",True
baseline_historical,baseline_mean,cnn_baseline_embed128,cnn,single_center,ivfflat_nprobe1,multi_segment_same_track,clean,2.0,multi_segment_same_track:121416:2.00,121416,11504,31,0.6674614548683167,"[11504, 121414, 12490, 48983, 63156, 10439, 57557, 16997, 117616, 68229]","[0.6674614548683167, 0.6125918030738831, 0.6003320813179016, 0.5859880447387695, 0.5777800679206848, 0.5743153095245361, 0.5727124810218811, 0.5611079931259155, 0.5517206192016602, 0.5390219688415527]",True
baseline_historical,baseline_mean,hybrid_transformer_baseline_embed128,hybrid_transformer,single_center,ivfflat_nprobe1,multi_segment_same_track,clean,2.0,multi_segment_same_track:36963:2.00,36963,28066,31,0.6674935817718506,"[28066, 82462, 31645, 81828, 46067, 17746, 4708, 64739, 60893, 1042]","[0.6674935817718506, 0.6448420286178589, 0.636585533618927, 0.6301331520080566, 0.5767345428466797, 0.5718898773193359, 0.5571485757827759, 0.5458319783210754, 0.5404219627380371, 0.5232623219490051]",True
baseline_historical,baseline_mean,hybrid_transformer_filters_only_embed128,hybrid_transformer,single_center,ivfflat_nprobe1,multi_segment_same_track,clean,2.0,multi_segment_same_track:54339:2.00,54339,42719,31,0.6681675314903259,"[42719, 28067, 61809, 151555, 137013, 33034, 98091, 110770, 117883, 109442]","[0.6681675314903259, 0.6614447832107544, 0.653997540473938, 0.6422505974769592, 0.6275722980499268, 0.599124014377594, 0.574993371963501, 0.570572018623352, 0.5558945536613464, 0.5537921786308289]",True
baseline_historical,baseline_mean,hybrid_transformer_filters_only_embed128,hybrid_transformer,single_center,ivfpq_nprobe4,multi_segment_same_track,clean,1.0,multi_segment_same_track:148012:1.00,148012,14743,31,0.6681982278823853,"[14743, 38817, 137624, 147739, 81832, 124389, 56163, 60898, 12588, 144596]","[0.6681982278823853, 0.648391842842102, 0.6441932916641235, 0.6417204141616821, 0.6299555897712708, 0.6236088275909424, 0.6058016419410706, 0.6022041440010071, 0.591900110244751, 0.5797591209411621]",True
baseline_historical,baseline_mean,hybrid_transformer_severity_controlled_embed128,hybrid_transformer,single_center,ivfflat_nprobe1,multi_segment_same_track,clean,1.0,multi_segment_same_track:14745:1.00,14745,111999,31,0.6685454249382019,"[111999, 120206, 32435, 140304, 74374, 56527, 46007, 92369, 138026, 64618]","[0.6685454249382019, 0.6592639684677124, 0.6585667133331299, 0.6236633062362671, 0.5982669591903687, 0.5758790969848633, 0.5753449201583862, 0.56526118516922, 0.5526196956634521, 0.5498268008232117]",True
baseline_historical,baseline_mean,hybrid_transformer_filters_only_embed128,hybrid_transformer,single_center,ivfflat_nprobe1,multi_segment_same_track,clean,2.0,multi_segment_same_track:68235:2.00,68235,34458,31,0.6685726046562195,"[34458, 66714, 112462, 36472, 26861, 12485, 16995, 83898, 92371, 10483]","[0.6685726046562195, 0.6608083248138428, 0.6591310501098633, 0.6546579599380493, 0.6519131064414978, 0.6431587338447571, 0.6340528130531311, 0.6195443272590637, 0.6192754507064819, 0.6068135499954224]",True
baseline_historical,baseline_mean,hybrid_transformer_filters_only_embed128,hybrid_transformer,single_center,ivfflat_nprobe1,multi_segment_same_track,clean,1.0,multi_segment_same_track:17785:1.00,17785,10443,31,0.6686285138130188,"[10443, 14155, 141392, 116575, 129001, 71200, 17746, 56476, 53589, 71371]","[0.6686285138130188, 0.6582679748535156, 0.6424530744552612, 0.6408693790435791, 0.6289960741996765, 0.6096280813217163, 0.6083167791366577, 0.6064467430114746, 0.5948362946510315, 0.5922607183456421]",True
baseline_historical,baseline_mean,hybrid_transformer_filters_only_embed128,hybrid_transformer,single_center,ivfflat_nprobe1,multi_segment_same_track,clean,2.0,multi_segment_same_track:128999:2.00,128999,68752,31,0.6686772108078003,"[68752, 62150, 56929, 96109, 50754, 81232, 107073, 140247, 61604, 102210]","[0.6686772108078003, 0.6686660051345825, 0.6469093561172485, 0.642378032207489, 0.6366018056869507, 0.6329160928726196, 0.6146364808082581, 0.6140342354774475, 0.6085333228111267, 0.6050944328308105]",True
baseline_historical,baseline_mean,hybrid_transformer_filters_only_embed128,hybrid_transformer,single_center,ivfflat_nprobe1,multi_segment_same_track,clean,2.0,multi_segment_same_track:145830:2.00,145830,56160,31,0.6689794063568115,"[56160, 56528, 97685, 35419, 66714, 116386, 76131, 118518, 49027, 12050]","[0.6689794063568115, 0.659259557723999, 0.6421459913253784, 0.6189942359924316, 0.6106104254722595, 0.6091175675392151, 0.6058003902435303, 0.6031203269958496, 0.6007654666900635, 0.572926938533783]",True
baseline_historical,baseline_mean,hybrid_transformer_filters_only_embed128,hybrid_transformer,single_center,ivfflat_nprobe1,multi_segment_same_track,clean,2.0,multi_segment_same_track:98346:2.00,98346,137604,31,0.6689825057983398,"[137604, 63270, 52113, 132435, 38784, 67330, 129849, 39312, 75779, 123104]","[0.6689825057983398, 0.6249305009841919, 0.6180723905563354, 0.6129553318023682, 0.6066487431526184, 0.5976384878158569, 0.5940662026405334, 0.5680791139602661, 0.5571712851524353, 0.5507006645202637]",True
baseline_historical,baseline_mean,hybrid_transformer_filters_only_embed128,hybrid_transformer,single_center,ivfflat_nprobe1,multi_segment_same_track,clean,2.0,multi_segment_same_track:142533:2.00,142533,66717,31,0.6690055131912231,"[66717, 768, 12179, 5510, 145800, 96103, 94100, 65897, 68582, 26905]","[0.6690055131912231, 0.6418368220329285, 0.640615701675415, 0.636921763420105, 0.6109178066253662, 0.6028080582618713, 0.6026273369789124, 0.5854976177215576, 0.5796576738357544, 0.5533479452133179]",True
baseline_historical,baseline_mean,hybrid_transformer_baseline_embed128,hybrid_transformer,single_center,ivfflat_nprobe1,multi_segment_same_track,clean,2.0,multi_segment_same_track:57554:2.00,57554,42435,31,0.6691491007804871,"[42435, 21998, 80010, 12590, 38820, 10444, 141618, 61798, 122168, 13579]","[0.6691491007804871, 0.6672974824905396, 0.6623324155807495, 0.6510043740272522, 0.6400622725486755, 0.6305176615715027, 0.6300427913665771, 0.5921638011932373, 0.5797907114028931, 0.5722422003746033]",True
baseline_historical,baseline_mean,hybrid_transformer_filters_only_embed128,hybrid_transformer,single_center,ivfpq_nprobe4,multi_segment_same_track,clean,1.0,multi_segment_same_track:63252:1.00,63252,104434,31,0.669158399105072,"[104434, 34313, 68587, 124416, 117621, 116411, 139997, 5277, 10443, 12515]","[0.669158399105072, 0.6459911465644836, 0.6392613053321838, 0.6369479894638062, 0.620489239692688, 0.6138303279876709, 0.6136513948440552, 0.612938642501831, 0.60539710521698, 0.589812159538269]",True
baseline_historical,baseline_mean,hybrid_transformer_filters_only_embed128,hybrid_transformer,single_center,ivfflat_nprobe1,multi_segment_same_track,clean,1.0,multi_segment_same_track:14737:1.00,14737,61809,31,0.6693969964981079,"[61809, 86788, 151555, 33988, 67458, 96100, 51779, 14742, 115294, 114212]","[0.6693969964981079, 0.6457757949829102, 0.6395238637924194, 0.6135817766189575, 0.6090399026870728, 0.5898903608322144, 0.5898903608322144, 0.5857275724411011, 0.5842991471290588, 0.5842991471290588]",True
baseline_historical,baseline_mean,hybrid_transformer_one_of_k_embed128,hybrid_transformer,single_center,ivfflat_nprobe1,multi_segment_same_track,clean,1.0,multi_segment_same_track:62028:1.00,62028,98349,31,0.6694337129592896,"[98349, 761, 148029, 71418, 116391, 98346, 7374, 131935, 60881, 36572]","[0.6694337129592896, 0.6019107103347778, 0.5963057279586792, 0.591670036315918, 0.5893540382385254, 0.5867466926574707, 0.5773681998252869, 0.5746729373931885, 0.5611681938171387, 0.5481021404266357]",True
baseline_historical,baseline_mean,hybrid_transformer_filters_only_embed128,hybrid_transformer,single_center,ivfflat_nprobe1,multi_segment_same_track,clean,2.0,multi_segment_same_track:145509:2.00,145509,53587,31,0.66962730884552,"[53587, 10678, 18042, 31645, 64873, 3620, 112484, 40233, 49167, 71801]","[0.66962730884552, 0.630191445350647, 0.6207103729248047, 0.6178959608078003, 0.5970742702484131, 0.58982914686203, 0.5874499678611755, 0.5435574054718018, 0.5357502698898315, 0.5348997116088867]",True
baseline_historical,baseline_mean,hybrid_transformer_filters_only_embed128,hybrid_transformer,single_center,ivfpq_nprobe4,multi_segment_same_track,clean,1.0,multi_segment_same_track:128441:1.00,128441,13578,31,0.6696925759315491,"[13578, 68536, 10678, 49167, 140615, 13673, 63412, 75084, 42287, 763]","[0.6696925759315491, 0.6480212211608887, 0.645940899848938, 0.6203263401985168, 0.6150688529014587, 0.613289475440979, 0.6077068448066711, 0.5990001559257507, 0.5980541706085205, 0.597497820854187]",True
baseline_historical,baseline_mean,hybrid_transformer_filters_only_embed128,hybrid_transformer,single_center,ivfpq_nprobe4,multi_segment_same_track,clean,1.0,multi_segment_same_track:8347:1.00,8347,60873,31,0.6702721118927002,"[60873, 110763, 112476, 12063, 112475, 144573, 37963, 43765, 110771, 132442]","[0.6702721118927002, 0.6674964427947998, 0.654927134513855, 0.6482197642326355, 0.642448902130127, 0.6378538012504578, 0.6340275406837463, 0.6326333284378052, 0.6237936019897461, 0.6127470135688782]",True
baseline_historical,baseline_mean,hybrid_transformer_filters_only_embed128,hybrid_transformer,multi3_even,ivfflat_nprobe1,multi_segment_same_track,clean,1.0,multi_segment_same_track:140623:1.00,140623,60602,31,0.6704789996147156,"[60602, 1044, 110763, 98111, 43287, 137625, 68233, 142099, 13328, 145798]","[0.6704789996147156, 0.6591753959655762, 0.6516127586364746, 0.6469326615333557, 0.6355656385421753, 0.624972939491272, 0.6175470948219299, 0.6004137396812439, 0.6000763177871704, 0.600062906742096]",True
baseline_historical,baseline_mean,hybrid_transformer_filters_only_embed128,hybrid_transformer,single_center,ivfflat_nprobe1,multi_segment_same_track,clean,1.0,multi_segment_same_track:96297:1.00,96297,108531,31,0.6705347895622253,"[108531, 745, 57271, 40242, 12995, 18592, 16156, 11059, 154293, 28266]","[0.6705347895622253, 0.6695053577423096, 0.6692801713943481, 0.6584882736206055, 0.6324157118797302, 0.627458393573761, 0.6118654012680054, 0.6026231050491333, 0.5744189023971558, 0.5708503723144531]",True
baseline_historical,baseline_mean,hybrid_transformer_filters_only_embed128,hybrid_transformer,single_center,ivfpq_nprobe4,multi_segment_same_track,clean,2.0,multi_segment_same_track:110756:2.00,110756,43286,31,0.6707545518875122,"[43286, 73522, 99080, 36836, 32845, 33195, 91566, 38673, 91571, 24064]","[0.6707545518875122, 0.6550729870796204, 0.6530147790908813, 0.6249791383743286, 0.6218752264976501, 0.6175848245620728, 0.6092289090156555, 0.5930763483047485, 0.5914214849472046, 0.5883047580718994]",True
baseline_historical,baseline_mean,hybrid_transformer_filters_only_embed128,hybrid_transformer,single_center,ivfflat_nprobe1,multi_segment_same_track,clean,2.0,multi_segment_same_track:114210:2.00,114210,38783,31,0.6709524393081665,"[38783, 96723, 121929, 56525, 43519, 60872, 145915, 734, 57554, 126241]","[0.6709524393081665, 0.6661462783813477, 0.6627607345581055, 0.6314017176628113, 0.6294757127761841, 0.6282721757888794, 0.6059565544128418, 0.5973265171051025, 0.5871493816375732, 0.5857298970222473]",True
baseline_historical,baseline_mean,hybrid_transformer_filters_only_embed128,hybrid_transformer,single_center,ivfflat_nprobe1,multi_segment_same_track,clean,2.0,multi_segment_same_track:36533:2.00,36533,124492,31,0.6710020303726196,"[124492, 116391, 10382, 74152, 40241, 97687, 4501, 12511, 36536, 129235]","[0.6710020303726196, 0.6151659488677979, 0.6145799160003662, 0.5726918578147888, 0.5720776319503784, 0.5451197624206543, 0.5292881727218628, 0.5261468887329102, 0.5218105912208557, 0.5068172216415405]",True
baseline_historical,baseline_mean,hybrid_transformer_filters_only_embed128,hybrid_transformer,single_center,ivfflat_nprobe1,multi_segment_same_track,clean,2.0,multi_segment_same_track:12485:2.00,12485,150052,31,0.6711698770523071,"[150052, 45364, 36462, 42040, 61807, 36467, 69303, 67044, 66713, 140119]","[0.6711698770523071, 0.6445627212524414, 0.5803208351135254, 0.5772382020950317, 0.5740572810173035, 0.5309857130050659, 0.5234276056289673, 0.520571231842041, 0.5131834745407104, 0.5127315521240234]",True
baseline_historical,baseline_mean,hybrid_transformer_filters_only_embed128,hybrid_transformer,single_center,ivfpq_nprobe4,multi_segment_same_track,clean,1.0,multi_segment_same_track:12062:1.00,12062,5277,31,0.6711862087249756,"[5277, 10367, 144592, 68228, 24063, 121433, 52113, 12065, 14155, 94093]","[0.6711862087249756, 0.6628472805023193, 0.6503691077232361, 0.6394926309585571, 0.635560154914856, 0.6299561858177185, 0.6280345320701599, 0.6171067357063293, 0.6078069806098938, 0.5976327061653137]",True
baseline_historical,baseline_mean,hybrid_transformer_filters_only_embed128,hybrid_transformer,single_center,ivfflat_nprobe1,multi_segment_same_track,clean,1.0,multi_segment_same_track:106868:1.00,106868,124420,31,0.6712558269500732,"[124420, 60603, 129453, 108531, 96101, 131459, 106506, 86788, 61806, 66771]","[0.6712558269500732, 0.6588149070739746, 0.6404335498809814, 0.618221640586853, 0.6152981519699097, 0.6146512031555176, 0.6111754775047302, 0.6087380647659302, 0.5975340604782104, 0.5872588157653809]",True
baseline_historical,baseline_mean,hybrid_transformer_filters_only_embed128,hybrid_transformer,single_center,ivfpq_nprobe4,multi_segment_same_track,clean,2.0,multi_segment_same_track:148031:2.00,148031,36465,31,0.6713770031929016,"[36465, 55145, 98347, 57271, 116195, 114211, 57543, 35204, 116526, 39860]","[0.6713770031929016, 0.6686158776283264, 0.6662616729736328, 0.6508396863937378, 0.6467565298080444, 0.6467565298080444, 0.6340983510017395, 0.6283507347106934, 0.6170598268508911, 0.6158437728881836]",True
baseline_historical,baseline_mean,cnn_baseline_embed128,cnn,single_center,ivfflat_nprobe1,multi_segment_same_track,clean,1.0,multi_segment_same_track:10481:1.00,10481,130247,31,0.671463668346405,"[130247, 131936, 18589, 129454, 131933, 33989, 130246, 129450, 129868, 46470]","[0.671463668346405, 0.6282612085342407, 0.6203983426094055, 0.6140092611312866, 0.6116001605987549, 0.6081676483154297, 0.6074329614639282, 0.6034235954284668, 0.5956810712814331, 0.5952242612838745]",True
baseline_historical,baseline_mean,hybrid_transformer_one_of_k_embed128,hybrid_transformer,single_center,ivfflat_nprobe1,multi_segment_same_track,clean,1.0,multi_segment_same_track:66536:1.00,66536,24062,31,0.6715404987335205,"[24062, 27444, 108842, 91571, 3620, 110768, 749, 23456, 32844, 1042]","[0.6715404987335205, 0.6498928070068359, 0.6322910785675049, 0.629758894443512, 0.6054854393005371, 0.602651834487915, 0.6007324457168579, 0.5952342748641968, 0.5925460457801819, 0.577433705329895]",True
baseline_historical,baseline_mean,hybrid_transformer_filters_only_embed128,hybrid_transformer,single_center,ivfflat_nprobe4,multi_segment_same_track,clean,1.0,multi_segment_same_track:106868:1.00,106868,117884,31,0.6716796159744263,"[117884, 124420, 84091, 60603, 141877, 50752, 47822, 129453, 122871, 111999]","[0.6716796159744263, 0.6712558269500732, 0.6670362949371338, 0.6588149070739746, 0.6544334888458252, 0.6538606286048889, 0.6515602469444275, 0.6404335498809814, 0.6357619166374207, 0.6340765953063965]",True
baseline_historical,baseline_mean,hybrid_transformer_filters_only_embed128,hybrid_transformer,single_center,ivfpq_nprobe4,multi_segment_same_track,clean,1.0,multi_segment_same_track:106877:1.00,106877,752,31,0.6720762252807617,"[752, 84091, 140927, 5079, 14690, 123106, 124394, 145454, 152347, 106509]","[0.6720762252807617, 0.6545084714889526, 0.6412210464477539, 0.630174458026886, 0.6150568127632141, 0.6147260069847107, 0.6127885580062866, 0.6104139089584351, 0.608167827129364, 0.6078107953071594]",True
baseline_historical,baseline_mean,hybrid_transformer_filters_only_embed128,hybrid_transformer,single_center,ivfpq_nprobe4,multi_segment_same_track,clean,1.0,multi_segment_same_track:35419:1.00,35419,132166,31,0.6720936298370361,"[132166, 14740, 123912, 150568, 7201, 121998, 99096, 14734, 101946, 81072]","[0.6720936298370361, 0.6475882530212402, 0.6385605335235596, 0.6003271341323853, 0.5981654524803162, 0.5822067260742188, 0.5809873342514038, 0.5799089670181274, 0.5768128633499146, 0.572097897529602]",True
baseline_historical,baseline_mean,hybrid_transformer_severity_controlled_embed128,hybrid_transformer,single_center,ivfflat_nprobe1,multi_segment_same_track,clean,2.0,multi_segment_same_track:119830:2.00,119830,42718,31,0.6722036600112915,"[42718, 129243, 47771, 96105, 36478, 121416, 96108, 86039, 71999, 127558]","[0.6722036600112915, 0.6690124273300171, 0.6683876514434814, 0.6528698205947876, 0.6500401496887207, 0.6369605660438538, 0.6235535144805908, 0.6134332418441772, 0.6128132343292236, 0.6085232496261597]",True
baseline_historical,baseline_mean,hybrid_transformer_filters_only_embed128,hybrid_transformer,single_center,ivfflat_nprobe1,multi_segment_same_track,clean,2.0,multi_segment_same_track:60481:2.00,60481,68404,31,0.6722086668014526,"[68404, 115294, 114212, 102208, 42286, 129450, 42436, 105101, 101950, 67773]","[0.6722086668014526, 0.665626585483551, 0.665626585483551, 0.6325626373291016, 0.6254033446311951, 0.6192271113395691, 0.6168348789215088, 0.6081244945526123, 0.6065136194229126, 0.6028705835342407]",True
baseline_historical,baseline_mean,hybrid_transformer_filters_only_embed128,hybrid_transformer,single_center,ivfpq_nprobe4,multi_segment_same_track,clean,2.0,multi_segment_same_track:54338:2.00,54338,71364,31,0.672249972820282,"[71364, 42146, 57555, 68334, 112001, 47469, 45022, 81074, 151555, 71711]","[0.672249972820282, 0.6654088497161865, 0.6476536393165588, 0.6375994682312012, 0.6371049880981445, 0.6358972787857056, 0.6335733532905579, 0.6318540573120117, 0.6225627660751343, 0.6199583411216736]",True
baseline_historical,baseline_mean,hybrid_transformer_filters_only_embed128,hybrid_transformer,single_center,ivfpq_nprobe4,multi_segment_same_track,clean,2.0,multi_segment_same_track:64877:2.00,64877,115289,31,0.6725362539291382,"[115289, 35545, 68344, 148031, 154298, 117625, 46331, 12046, 34977, 137627]","[0.6725362539291382, 0.6531511545181274, 0.6429023146629333, 0.6273201704025269, 0.6250539422035217, 0.6196938157081604, 0.6153419017791748, 0.6124588847160339, 0.604737401008606, 0.6034818887710571]",True
baseline_historical,baseline_mean,hybrid_transformer_filters_only_embed128,hybrid_transformer,single_center,ivfflat_nprobe1,multi_segment_same_track,clean,2.0,multi_segment_same_track:54703:2.00,54703,57272,31,0.6725878715515137,"[57272, 138026, 24065, 141616, 67045, 124392, 116575, 54338, 94791, 60481]","[0.6725878715515137, 0.6012373566627502, 0.5945345163345337, 0.5909286737442017, 0.5895897150039673, 0.58121258020401, 0.5686213970184326, 0.5611127614974976, 0.5517519116401672, 0.5385939478874207]",True
baseline_historical,baseline_mean,hybrid_transformer_baseline_embed128,hybrid_transformer,single_center,ivfpq_nprobe4,multi_segment_same_track,clean,1.0,multi_segment_same_track:140003:1.00,140003,112460,31,0.673186719417572,"[112460, 129001, 38821, 112483, 97686, 47628, 121595, 36803, 106873, 127056]","[0.673186719417572, 0.6590018272399902, 0.656737744808197, 0.627235472202301, 0.6017258763313293, 0.6016194224357605, 0.597195029258728, 0.5919799208641052, 0.5854689478874207, 0.5798870921134949]",True
baseline_historical,baseline_mean,hybrid_transformer_filters_only_embed128,hybrid_transformer,single_center,ivfpq_nprobe4,multi_segment_same_track,clean,2.0,multi_segment_same_track:101131:2.00,101131,75779,31,0.6732696890830994,"[75779, 38821, 54702, 110767, 93518, 10444, 117618, 40234, 145798, 116912]","[0.6732696890830994, 0.6672946810722351, 0.6523723602294922, 0.6322808265686035, 0.626952052116394, 0.6205147504806519, 0.6169614791870117, 0.5944802761077881, 0.5861569046974182, 0.578116238117218]",True
baseline_historical,baseline_mean,hybrid_transformer_filters_only_embed128,hybrid_transformer,single_center,ivfpq_nprobe4,multi_segment_same_track,clean,2.0,multi_segment_same_track:36800:2.00,36800,145804,31,0.6733313798904419,"[145804, 127059, 23451, 86788, 148608, 86416, 28066, 42018, 47522, 71412]","[0.6733313798904419, 0.6717891097068787, 0.6645691990852356, 0.6423185467720032, 0.6358956694602966, 0.6347324848175049, 0.6323028802871704, 0.6322023272514343, 0.6316134929656982, 0.6229473948478699]",True
baseline_historical,baseline_mean,hybrid_transformer_filters_only_embed128,hybrid_transformer,multi3_even,ivfpq_nprobe4,multi_segment_same_track,clean,1.0,multi_segment_same_track:63152:1.00,63152,109100,31,0.6735101938247681,"[109100, 750, 41076, 129701, 10277, 84109, 45612, 147022, 23451, 737]","[0.6735101938247681, 0.6688164472579956, 0.6584749221801758, 0.657017707824707, 0.6542638540267944, 0.6540321111679077, 0.643741250038147, 0.6318398118019104, 0.6207324862480164, 0.6112154126167297]",True
baseline_historical,baseline_mean,hybrid_transformer_filters_only_embed128,hybrid_transformer,single_center,ivfpq_nprobe4,multi_segment_same_track,clean,1.0,multi_segment_same_track:76091:1.00,76091,110773,31,0.673545777797699,"[110773, 65425, 140613, 99085, 28175, 72005, 16340, 5276, 18592, 11059]","[0.673545777797699, 0.6668993830680847, 0.6447963714599609, 0.6292629837989807, 0.6140239238739014, 0.6050029993057251, 0.6032940745353699, 0.5993587970733643, 0.5919956564903259, 0.5917666554450989]",True
baseline_historical,baseline_mean,hybrid_transformer_filters_only_embed128,hybrid_transformer,single_center,ivfflat_nprobe1,multi_segment_same_track,clean,2.0,multi_segment_same_track:91468:2.00,91468,19722,31,0.6736896634101868,"[19722, 133334, 35608, 84829, 139999, 97232, 127548, 11020, 60602, 127556]","[0.6736896634101868, 0.6561719179153442, 0.6382182836532593, 0.6103700995445251, 0.5825032591819763, 0.5667850375175476, 0.5557221174240112, 0.5452805757522583, 0.5235885381698608, 0.5220546126365662]",True
baseline_historical,baseline_mean,hybrid_transformer_filters_only_embed128,hybrid_transformer,multi3_even,ivfflat_nprobe1,multi_segment_same_track,clean,1.0,multi_segment_same_track:129243:1.00,129243,145814,31,0.6741134524345398,"[145814, 13578, 16377, 65429, 12067, 93519, 85309, 122876, 96102, 131476]","[0.6741134524345398, 0.6345342993736267, 0.6305325031280518, 0.6281998753547668, 0.6181823015213013, 0.617833137512207, 0.6155794262886047, 0.6131186485290527, 0.6104360818862915, 0.6075896620750427]",True
baseline_historical,baseline_mean,hybrid_transformer_filters_only_embed128,hybrid_transformer,single_center,ivfflat_nprobe1,multi_segment_same_track,clean,2.0,multi_segment_same_track:68340:2.00,68340,12063,31,0.6742810010910034,"[12063, 66771, 62020, 20198, 61806, 110761, 127055, 36803, 25153, 150015]","[0.6742810010910034, 0.6275128722190857, 0.6189112067222595, 0.6174472570419312, 0.6159719228744507, 0.6097537875175476, 0.5952980518341064, 0.5886708498001099, 0.5783047676086426, 0.5762375593185425]",True
baseline_historical,baseline_mean,hybrid_transformer_filters_only_embed128,hybrid_transformer,single_center,ivfflat_nprobe1,multi_segment_same_track,clean,2.0,multi_segment_same_track:101943:2.00,101943,21133,31,0.6744356155395508,"[21133, 117886, 114975, 125119, 42288, 137629, 14736, 127547, 98128, 106627]","[0.6744356155395508, 0.6418131589889526, 0.6202725172042847, 0.5957522392272949, 0.5730422139167786, 0.5728306174278259, 0.5718404054641724, 0.5587620735168457, 0.5476299524307251, 0.5364053249359131]",True
baseline_historical,baseline_mean,hybrid_transformer_filters_only_embed128,hybrid_transformer,single_center,ivfpq_nprobe4,multi_segment_same_track,clean,1.0,multi_segment_same_track:127056:1.00,127056,52114,31,0.6745303869247437,"[52114, 13446, 55901, 57551, 98112, 116890, 109095, 124394, 150015, 119391]","[0.6745303869247437, 0.653526782989502, 0.6531375646591187, 0.6469522714614868, 0.6324797868728638, 0.6305183172225952, 0.6239545941352844, 0.6188225746154785, 0.6178557872772217, 0.6038957834243774]",True
baseline_historical,baseline_mean,hybrid_transformer_one_of_k_embed128,hybrid_transformer,single_center,ivfflat_nprobe1,multi_segment_same_track,clean,1.0,multi_segment_same_track:63593:1.00,63593,40230,31,0.6745609045028687,"[40230, 5600, 144594, 154295, 16394, 40236, 75079, 131962, 121430, 127484]","[0.6745609045028687, 0.6695572137832642, 0.661356508731842, 0.6340557336807251, 0.6175488233566284, 0.6143428087234497, 0.6138290762901306, 0.6116640567779541, 0.5864541530609131, 0.5686146020889282]",True
baseline_historical,baseline_mean,hybrid_transformer_filters_only_embed128,hybrid_transformer,single_center,ivfpq_nprobe4,multi_segment_same_track,clean,2.0,multi_segment_same_track:119830:2.00,119830,107075,31,0.6747151613235474,"[107075, 116911, 129273, 98191, 138025, 86039, 115926, 68584, 95535, 68581]","[0.6747151613235474, 0.666210412979126, 0.6447350978851318, 0.6392919421195984, 0.6373614072799683, 0.6304106116294861, 0.6200003623962402, 0.6140652298927307, 0.612927258014679, 0.6082727313041687]",True
baseline_historical,baseline_mean,hybrid_transformer_filters_only_embed128,hybrid_transformer,single_center,ivfpq_nprobe4,multi_segment_same_track,clean,2.0,multi_segment_same_track:47771:2.00,47771,12518,31,0.6747840642929077,"[12518, 154297, 116175, 114210, 12997, 80010, 154304, 46720, 102207, 48986]","[0.6747840642929077, 0.6601831912994385, 0.6327639222145081, 0.6327639222145081, 0.6145504713058472, 0.6118682026863098, 0.5954324007034302, 0.5927549600601196, 0.5832819938659668, 0.5768146514892578]",True
